SET
CREATE FUNCTION
ap_billing,3c72338a-e9b1-5c63-8c1c-89c2b80a589e,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ap_billing,5db5afcf-376b-5db8-8368-dd73c9265130,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ap_billing,9f3b9d43-5f79-5d6b-83d5-d955a2232524,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ap_billing,a0d15133-332a-563e-88f8-045c464d2de7,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ap_billing,bdd639f3-cde5-51ff-8fb9-629b594616d0,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ar_credit_note,1d8dcf58-2752-5f18-8ed2-51f46e090e4d,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ar_credit_note,3a5d96fc-a244-56d9-8b95-f09eec896edb,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ar_credit_note,3d5e7576-164a-5d28-8c77-d885b17fa39d,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ar_invoice,01c021f7-0f78-547c-83f7-db258bde4817,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ar_invoice,2d6dd3f2-a436-50a9-87aa-7bd7a3e0aa14,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ar_invoice,7fd6bd1a-b77d-5d86-804f-f87ad40ebe4e,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ar_invoice,8c8eeda2-9b0c-5002-8bf9-fe5291fcd7a4,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ar_invoice,98ce27ae-d849-5ae4-81f1-f80294fb0bb2,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
ar_invoice,ec8b927b-163e-59f7-8304-2f7c1777dfbc,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
audit_log,050275ce-9132-5b40-8fb5-ee4a46950771,2026-08-07 08:18:30.23464+00,""
audit_log,06a27e62-826b-5f61-863f-68bfd6c8d111,2026-08-07 08:18:30.23464+00,""
audit_log,27e0a0a6-1f3c-5e8b-87b0-84ba34ac17af,2026-08-07 08:18:30.23464+00,""
audit_log,372a2a37-1983-5bfd-8027-7b21a77d45df,2026-08-07 08:18:30.23464+00,""
audit_log,3c2447a1-376f-5d09-88ff-2b9921fa8b14,2026-08-07 08:18:30.23464+00,""
audit_log,4b4dfe13-c4ea-5997-8232-dfcc9a176e40,2026-08-07 08:18:30.23464+00,""
audit_log,564cc464-93ca-52b5-8afd-6d24d9602c8a,2026-08-07 08:18:30.23464+00,""
audit_log,67e37110-e876-5e71-8c28-bd8c0fb7a219,2026-08-07 08:18:30.23464+00,""
audit_log,910df1b2-b852-5ea8-87b1-dbd698eb4905,2026-08-07 08:18:30.23464+00,""
audit_log,99069505-e18a-5aa4-8378-b0b511fe4155,2026-08-07 08:18:30.23464+00,""
audit_log,a59f8a99-0f0b-5609-8b10-22b069d8d10d,2026-08-07 08:18:30.23464+00,""
audit_log,ba534deb-b964-5623-81f6-87bfc6cef8a3,2026-08-07 08:18:30.23464+00,""
audit_log,e6a9c62a-df51-5720-8579-9ee839226df3,2026-08-07 08:18:30.23464+00,""
auth_account,2c12954f-8674-56cb-8985-44af85be72f7,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,5168f829-c246-5d48-86d0-6e816e0614bb,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,53c603cd-734e-51e9-8669-289155c565e3,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,5c2f5a8c-7b67-517c-86d4-0dda46b9bcd8,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,5e559dab-adff-52ba-844f-ac361276041b,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,7310f84b-4fdf-51a3-80e6-2a98db9afdb5,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,a3a49b87-1b35-5601-81e2-af0f16c19f71,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,be7f8e7d-4253-5eee-82d6-2cf538dc90c4,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,d1b2c563-53f2-500b-8720-f9392f59d63d,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,d51d07e3-86c4-5478-8c94-41c05aecfdc9,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,de63512c-5cb4-5aba-8fce-dc952d9f6274,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_account,ee6cf561-ecaa-5e0a-81bc-9bc02259fca5,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,1a216b1a-f41e-5468-8645-3fd4f3d8a22f,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,98792f77-2718-54da-8435-ef472803c687,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,998a67e5-3447-5d56-8219-eb5037bb29fd,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,a00a9257-fab0-5d84-87ce-c9ed67159da7,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,ac57f275-a9b5-54ce-88f3-68ef148fd55b,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,b3b816b1-48b6-552e-8aec-84d265d069dd,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,d5296716-eaa7-5038-8353-80911a622965,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,dbde2666-7cd1-5db6-84d4-cba39e26f812,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,e0736dba-4db5-57bd-812a-63c5235a1f5d,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,ec497ff2-2395-52df-81c9-05dba5d902c7,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
auth_user,f628efc8-68ba-5977-8ca9-ddd2366f8856,2026-08-07 08:18:30.23464+00,2026-08-07 08:18:30.23464+00
